Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Type,Size,sales_lag_1,sales_lag_2,sales_lag_4,sales_lag_8,sales_roll_mean_4,sales_roll_std_4,sales_roll_mean_8,sales_roll_std_8,week_of_year,year
21,2011-04-29,783250.75,0,70.19,3.81,215.2772683,7.931,B,140167,801302.01,768390.05,732056.37,796277.72,761632.8300000001,30430.200613530422,769196.1575,25653.48567462533,17,2011
21,2011-05-06,718898.33,0,61.87,3.906,215.4448709,7.931,B,140167,783250.75,801302.01,744782.89,763479.9,774431.425,23911.94033140292,767567.78625,24052.3746682836,18,2011
21,2011-05-13,754236.7,0,75.04,3.899,215.6124735,7.931,B,140167,718898.33,783250.75,768390.05,793569.0,767960.2849999999,35368.20168961651,761995.09,29648.37432306452,19,2011
21,2011-05-20,744836.56,0,68.36,3.907,215.3834778,7.931,B,140167,754236.7,718898.33,801302.01,753711.32,764421.9475,36012.96910148518,757078.5525,26787.74985163513,20,2011
21,2011-05-27,744389.81,0,76.86,3.786,215.1544822,7.931,B,140167,744836.56,754236.7,783250.75,732056.37,750305.585,26565.41274608337,755969.2075,27128.70843596504,21,2011
21,2011-06-03,773878.58,0,83.82,3.699,214.9254865,7.931,B,140167,744389.81,744836.56,718898.33,744782.89,740590.35,15157.317217127373,757510.8875000001,25898.18576438913,22,2011
21,2011-06-10,794397.89,0,84.71,3.648,214.6964908,7.931,B,140167,773878.58,744389.81,754236.7,768390.05,754335.4125000001,13797.201986860071,761147.84875,25898.405139948314,23,2011
21,2011-06-17,823220.43,0,87.54,3.637,214.6513538,7.931,B,140167,794397.89,773878.58,744836.56,801302.01,764375.71,24309.46600075026,764398.82875,28444.573969258716,24,2011
21,2011-06-24,771298.98,0,85.72,3.594,214.7441108,7.931,B,140167,823220.43,794397.89,744389.81,783250.75,783971.6775,33255.40222698882,767138.63125,33169.99582966533,25,2011
21,2011-07-01,784639.12,0,87.57,3.524,214.8368678,7.852,B,140167,771298.98,823220.43,773878.58,718898.33,790698.97,24018.13551918023,765644.66,32604.979667268555,26,2011
21,2011-07-08,734099.4,0,89.16,3.48,214.9296249,7.852,B,140167,784639.12,771298.98,794397.89,754236.7,793389.105,22026.20756016644,773862.25875,26930.947684285147,27,2011
21,2011-07-15,728311.15,0,91.05,3.575,215.0134426,7.852,B,140167,734099.4,784639.12,823220.43,744836.56,778314.4825,36791.013197027154,771345.09625,29814.102908157267,28,2011
21,2011-07-22,784490.67,0,90.27,3.651,215.0749122,7.852,B,140167,728311.15,734099.4,771298.98,744389.81,754587.1625000001,27644.06047655824,769279.42,32375.579452727477,29,2011
21,2011-07-29,751167.12,0,91.56,3.682,215.1363819,7.852,B,140167,784490.67,728311.15,784639.12,773878.58,757885.0850000001,30897.745248264942,774292.0275,31048.640603592117,30,2011
21,2011-08-05,783614.89,0,94.22,3.684,215.1978515,7.852,B,140167,751167.12,784490.67,734099.4,794397.89,749517.085,25253.850882852763,771453.095,32111.948576034,31,2011
21,2011-08-12,776933.37,0,92.32,3.638,215.2593211,7.852,B,140167,783614.89,751167.12,728311.15,823220.43,761895.9575,27235.273150908466,770105.22,31225.338139205203,32,2011
21,2011-08-19,855546.5,0,90.11,3.554,215.3229307,7.852,B,140167,776933.37,783614.89,784490.67,771298.98,774051.5125,15625.137026222694,764319.3375,23246.31707236248,33,2011
21,2011-08-26,821127.53,0,92.07,3.523,215.386897,7.852,B,140167,855546.5,776933.37,751167.12,784639.12,791815.47,44731.26779384008,774850.2775,39944.98536756847,34,2011
21,2011-09-02,705557.8,0,91.94,3.533,215.4508632,7.852,B,140167,821127.53,855546.5,783614.89,734099.4,809305.5725,36450.66399583439,779411.32875,43174.976458798956,35,2011
21,2011-09-09,653989.65,1,78.87,3.546,215.5148295,7.852,B,140167,705557.8,821127.53,776933.37,728311.15,789791.3,64720.71930943166,775843.62875,48326.11701611517,36,2011
21,2011-09-16,653525.84,0,80.62,3.526,215.6944378,7.852,B,140167,653989.65,705557.8,855546.5,784490.67,759055.37,94981.20293119225,766553.44125,63523.32533553718,37,2011
21,2011-09-23,681913.29,0,75.68,3.467,216.0282356,7.852,B,140167,653525.84,653989.65,821127.53,751167.12,708550.2050000001,78924.31711752826,750182.8375,74215.91200561282,38,2011
21,2011-09-30,651970.48,0,78.91,3.355,216.3620333,7.852,B,140167,681913.29,653525.84,705557.8,783614.89,673746.645,25019.082578916757,741526.10875,78025.87651943252,39,2011
21,2011-10-07,663452.46,0,71.64,3.285,216.6958311,7.441,B,140167,651970.48,681913.29,653989.65,776933.37,660349.815,14401.562909972248,725070.5575000001,81677.69904110569,40,2011
21,2011-10-14,671379.44,0,69.79,3.274,217.0048261,7.441,B,140167,663452.46,651970.48,653525.84,855546.5,662715.5175000001,13771.995215465618,710885.4437500001,81236.88874155232,41,2011
21,2011-10-21,729036.06,0,65.16,3.353,217.1650042,7.441,B,140167,671379.44,663452.46,681913.29,821127.53,667178.9175,12648.177456803673,687864.56125,56808.24831351471,42,2011
21,2011-10-28,738812.0,0,65.46,3.372,217.3251824,7.441,B,140167,729036.06,671379.44,651970.48,705557.8,678959.61,34321.97867797753,676353.1275,27944.353246514565,43,2011
21,2011-11-04,767358.37,0,56.01,3.332,217.4853605,7.441,B,140167,738812.0,729036.06,663452.46,653989.65,700669.99,38740.70947849765,680509.9025000001,34591.85655509121,44,2011
21,2011-11-11,757369.87,0,59.8,3.297,217.6455387,7.441,B,140167,767358.37,738812.0,671379.44,653525.84,726646.4675,40272.462333391675,694680.9924999999,44092.354309087066,45,2011
21,2011-11-18,737014.09,0,61.9,3.308,217.8670218,7.441,B,140167,757369.87,767358.37,729036.06,681913.29,748144.075,17383.021283024056,707661.49625,45508.477897308185,46,2011
21,2011-11-25,1219263.4,1,56.43,3.236,218.1130269,7.441,B,140167,737014.09,757369.87,738812.0,651970.48,750138.5825,14712.312020526255,714549.09625,45223.63997542613,47,2011
21,2011-12-02,793184.25,0,48.72,3.172,218.3590319,7.441,B,140167,1219263.4,737014.09,767358.37,663452.46,870251.4325,233017.0039272928,785460.7112499999,179248.04495893692,48,2011
21,2011-12-09,897747.13,0,41.44,3.158,218.605037,7.441,B,140167,793184.25,1219263.4,757369.87,671379.44,876707.9025,229547.668721315,801677.185,172369.56926568816,49,2011
21,2011-12-16,1027584.51,0,50.56,3.159,218.8217928,7.441,B,140167,897747.13,793184.25,737014.09,729036.06,911802.2175,215523.4217416754,829973.14625,166401.2016859077,50,2011
21,2011-12-23,1384552.17,0,46.54,3.112,218.9995495,7.441,B,140167,1027584.51,897747.13,1219263.4,738812.0,984444.8225,183573.6849828745,867291.7024999999,173841.5033608897,51,2011
21,2011-12-30,804362.36,1,45.16,3.129,219.1773063,7.441,B,140167,1384552.17,1027584.51,793184.25,767358.37,1025767.015,257690.9804830252,948009.2237499999,242155.46642167665,52,2011
21,2012-01-06,640181.86,0,48.1,3.157,219.355063,7.057,B,140167,804362.36,1384552.17,897747.13,757369.87,1028561.5425,254367.16599680562,952634.7225,238538.23234154898,1,2012
21,2012-01-13,631181.25,0,45.0,3.261,219.5328198,7.057,B,140167,640181.86,804362.36,1027584.51,737014.09,964170.2250000001,322102.1399055882,937986.2212500001,255254.83568164424,2,2012
21,2012-01-20,651178.2,0,52.21,3.268,219.6258417,7.057,B,140167,631181.25,640181.86,1384552.17,1219263.4,865069.4099999999,355352.297206641,924757.1162500001,269503.41557967575,3,2012
21,2012-01-27,611258.71,0,50.79,3.29,219.7188636,7.057,B,140167,651178.2,631181.25,804362.36,793184.25,681725.9175,82165.54874108062,853746.46625,255285.83699864382,4,2012
21,2012-02-03,680725.43,0,55.83,3.36,219.8118854,7.057,B,140167,611258.71,651178.2,640181.86,897747.13,633450.005,16903.7233840237,831005.7737499999,269176.3699923203,5,2012
21,2012-02-10,770652.79,1,46.52,3.409,219.9049073,7.057,B,140167,680725.43,611258.71,631181.25,1027584.51,643585.8975,29641.80754066828,803878.06125,272405.6580950456,6,2012
21,2012-02-17,834663.52,0,45.03,3.51,220.0651993,7.057,B,140167,770652.79,680725.43,651178.2,1384552.17,678453.7825,67737.12063398263,771761.5962500001,256971.78910753527,7,2012
21,2012-02-24,747099.07,0,54.81,3.555,220.275944,7.057,B,140167,834663.52,770652.79,611258.71,804362.36,724325.1125,98328.9742998416,703025.5149999999,86922.52427933006,8,2012
21,2012-03-02,764385.4,0,59.3,3.63,220.4866886,7.057,B,140167,747099.07,834663.52,680725.43,640181.86,758285.2025,63580.008585675794,695867.60375,79419.42290119846,9,2012
21,2012-03-09,755084.4,0,57.16,3.669,220.6974332,7.057,B,140167,764385.4,747099.07,770652.79,631181.25,779200.195,38293.59793947583,711393.04625,79117.9811286516,10,2012
21,2012-03-16,767338.32,0,63.39,3.734,220.8498468,7.057,B,140167,755084.4,764385.4,834663.52,651178.2,775308.0974999999,40195.848350713575,726880.94,73069.03572990016,11,2012
21,2012-03-23,729759.97,0,62.96,3.787,220.9244858,7.057,B,140167,767338.32,755084.4,747099.07,611258.71,758476.7975,9208.67721928309,741400.9550000001,67180.81778266921,12,2012
21,2012-03-30,724798.76,0,67.87,3.845,220.9991248,7.057,B,140167,729759.97,767338.32,764385.4,680725.43,754142.0225,17072.80107641845,756213.6124999999,43154.25151389177,13,2012
21,2012-04-06,761956.58,0,69.02,3.891,221.0737638,6.891,B,140167,724798.76,729759.97,755084.4,770652.79,744245.3625,20320.485268967226,761722.7787499999,33978.240777533174,14,2012
21,2012-04-13,769319.04,0,69.03,3.891,221.1484028,6.891,B,140167,761956.58,724798.76,767338.32,834663.52,745963.4075,21780.435728857894,760635.7525,33790.32506905311,15,2012
21,2012-04-20,734858.91,0,66.97,3.877,221.2021074,6.891,B,140167,769319.04,761956.58,729759.97,747099.07,746458.5874999999,22440.885408702332,752467.6925,17129.981925478354,16,2012
21,2012-04-27,674829.58,0,69.21,3.814,221.255812,6.891,B,140167,734858.91,769319.04,724798.76,764385.4,747733.3225,21291.539072217674,750937.6725,18191.730418564424,17,2012
21,2012-05-04,697645.32,0,77.53,3.749,221.3095166,6.891,B,140167,674829.58,734858.91,761956.58,755084.4,735241.0275,42913.55917874603,739743.195,31454.373183213338,18,2012
21,2012-05-11,649945.54,0,74.14,3.688,221.3632212,6.891,B,140167,697645.32,674829.58,769319.04,767338.32,719163.2125,41595.08232356213,732563.31,33911.89354404718,19,2012
21,2012-05-18,700554.16,0,72.42,3.63,221.380331,6.891,B,140167,649945.54,697645.32,734858.91,729759.97,689319.8374999999,36071.335106318256,717889.2125,41306.999002168086,20,2012
21,2012-05-25,722891.24,0,79.49,3.561,221.3828029,6.891,B,140167,700554.16,649945.54,674829.58,724798.76,680743.65,23534.531783389444,714238.4862500001,41398.48843046279,21,2012
21,2012-06-01,695439.83,0,79.24,3.501,221.3852748,6.891,B,140167,722891.24,700554.16,697645.32,761956.58,692759.065,30689.764239044052,714000.04625,41334.41984421444,22,2012
21,2012-06-08,707895.72,0,79.47,3.452,221.3877467,6.891,B,140167,695439.83,722891.24,649945.54,769319.04,692207.6925,30592.37298014818,705685.4525,36744.93666016321,23,2012
21,2012-06-15,727049.04,0,81.51,3.393,221.4009901,6.891,B,140167,707895.72,695439.83,700554.16,734858.91,706695.2375,11946.38977639705,698007.5375,26552.862061069285,24,2012
21,2012-06-22,735870.0,0,81.78,3.346,221.4411622,6.891,B,140167,727049.04,707895.72,722891.24,674829.58,713318.9575,14482.385425787355,697031.30375,25108.74161688889,25,2012
21,2012-06-29,716341.39,0,88.05,3.286,221.4813343,6.891,B,140167,735870.0,727049.04,695439.83,697645.32,716563.6475,18294.146018656327,704661.35625,26626.86215833404,26,2012
21,2012-07-06,693013.59,0,85.26,3.227,221.5215064,6.565,B,140167,716341.39,735870.0,707895.72,649945.54,721789.0375000001,12228.958332176513,706998.365,26743.31442048843,27,2012
21,2012-07-13,668132.36,0,82.51,3.256,221.5616784,6.565,B,140167,693013.59,716341.39,727049.04,700554.16,718068.505,18513.73296596858,712381.87125,15653.050995716854,28,2012
21,2012-07-20,691200.33,0,84.25,3.311,221.5701123,6.565,B,140167,668132.36,693013.59,735870.0,722891.24,703339.335,29288.50569776964,708329.14625,22044.934278380988,29,2012
21,2012-07-27,677789.14,0,88.09,3.407,221.5785461,6.565,B,140167,691200.33,668132.36,716341.39,695439.83,692171.9175,19695.31349158548,704367.7825,21901.260371529814,30,2012
21,2012-08-03,693785.85,0,91.57,3.417,221.5869799,6.565,B,140167,677789.14,691200.33,693013.59,707895.72,682533.855,11759.365250247187,702161.44625,23740.950110806913,31,2012
21,2012-08-10,700272.01,0,89.57,3.494,221.5954138,6.565,B,140167,693785.85,677789.14,668132.36,727049.04,682726.92,11992.795930600214,700397.7125,23778.176213622755,32,2012
21,2012-08-17,751963.81,0,85.55,3.571,221.6751459,6.565,B,140167,700272.01,693785.85,691200.33,735870.0,690761.8325,9452.886484788636,697050.58375,21239.814449607165,33,2012
21,2012-08-24,802003.61,0,77.72,3.62,221.8083518,6.565,B,140167,751963.81,700272.01,677789.14,716341.39,705952.7025,32096.26579062967,699062.31,25729.491206256116,34,2012
21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,B,140167,802003.61,751963.81,693785.85,693013.59,737006.32,50549.62173496789,709770.0874999999,44745.53397069378,35,2012
21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,B,140167,763867.59,802003.61,700272.01,668132.36,754526.755,41997.81344022583,718626.8375,47858.96404470694,36,2012
21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,B,140167,642827.29,763867.59,751963.81,691200.33,740165.575,68312.19550363776,715463.70375,52302.96208256467,37,2012
21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,B,140167,628494.63,642827.29,802003.61,677789.14,709298.28,86640.46431314388,707625.4912500001,60512.816564415996,38,2012
21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,B,140167,667151.46,628494.63,763867.59,693785.85,675585.2424999999,60979.53428539081,706295.78125,61372.86638729619,39,2012
21,2012-10-05,651768.91,0,70.28,3.617,222.8159296,6.17,B,140167,647097.65,667151.46,642827.29,700272.01,646392.7575000001,15963.250811619,700459.75625,64853.51401577215,40,2012
21,2012-10-12,653043.44,0,61.53,3.601,223.0154263,6.17,B,140167,651768.91,647097.65,628494.63,751963.81,648628.1625000001,15923.551159394457,694396.86875,67101.78024308934,41,2012
21,2012-10-19,641368.14,0,68.52,3.594,223.0598077,6.17,B,140167,653043.44,651768.91,667151.46,802003.61,654765.365,8643.937585517515,682031.8225,64021.80518823904,42,2012
21,2012-10-26,675202.87,0,70.5,3.506,223.0783366,6.17,B,140167,641368.14,653043.44,647097.65,763867.59,648319.535,5292.395857674334,661952.38875,42638.642396097006,43,2012
22,2010-04-02,1177340.99,0,44.96,2.826,135.7464988,8.348,B,119557,1012075.12,966145.09,1009201.24,1033017.37,988652.205,25417.875296280945,987303.3162499999,43001.683841432794,13,2010
22,2010-04-09,1033171.07,0,57.06,2.849,135.7856359,8.348,B,119557,1177340.99,1012075.12,967187.37,1022571.25,1030687.1425000001,100086.0563324733,1005343.76875,79610.56374197545,14,2010
22,2010-04-16,1000968.67,0,51.14,2.885,135.82725,8.348,B,119557,1033171.07,1177340.99,966145.09,988467.61,1047183.0675,91172.25937460725,1006668.7462500001,80025.37193811999,15,2010
22,2010-04-23,969594.47,0,51.04,2.895,135.8721667,8.348,B,119557,1000968.67,1033171.07,1012075.12,899761.48,1055888.9625,82062.14910339873,1008231.37875,79740.737055128,16,2010
22,2010-04-30,977683.06,0,50.96,2.935,135.9170833,8.348,B,119557,969594.47,1000968.67,1177340.99,1009201.24,1045268.8,91794.19767704552,1016960.5025,69310.48878987922,17,2010
22,2010-05-07,1052973.28,0,63.81,2.981,135.962,8.348,B,119557,977683.06,969594.47,1033171.07,967187.37,995354.3174999999,28504.214942695136,1013020.73,70696.4778573329,18,2010
22,2010-05-14,973585.33,0,50.99,2.983,136.010394,8.348,B,119557,1052973.28,977683.06,1000968.67,966145.09,1000304.87,37546.75750850394,1023743.96875,69242.38012572087,19,2010
22,2010-05-21,979977.89,0,59.99,2.961,136.0796521,8.348,B,119557,973585.33,1052973.28,969594.47,1012075.12,993459.035,39813.34934495354,1024673.99875,68403.10038912439,20,2010
22,2010-05-28,1103740.4,0,65.64,2.906,136.1489101,8.348,B,119557,979977.89,973585.33,977683.06,1177340.99,996054.8899999999,38037.60557368465,1020661.845,70166.25193051732,21,2010
22,2010-06-04,1095539.13,0,69.49,2.857,136.2181682,8.348,B,119557,1103740.4,979977.89,1052973.28,1033171.07,1027569.2250000001,62253.808445159135,1011461.77125,48017.379795163644,22,2010
22,2010-06-11,1061196.47,0,65.01,2.83,136.2874263,8.348,B,119557,1095539.13,1103740.4,973585.33,1000968.67,1038210.6875,71059.10468638061,1019257.7787499999,56380.300606544406,23,2010
22,2010-06-18,1052895.25,0,67.13,2.805,136.3243393,8.348,B,119557,1061196.47,1095539.13,979977.89,969594.47,1060113.4725,56513.0382554901,1026786.2537499999,57597.255531937255,24,2010
22,2010-06-25,1095020.33,0,74.37,2.81,136.3483143,8.348,B,119557,1052895.25,1061196.47,1103740.4,977683.06,1078342.8125,25048.794280378566,1037198.85125,53137.972670585186,25,2010
22,2010-07-02,1120259.71,0,72.88,2.815,136.3722893,8.433,B,119557,1095020.33,1052895.25,1095539.13,1052973.28,1076162.795,22333.96903555677,1051866.01,50491.44002009657,26,2010
22,2010-07-09,1092654.26,0,79.22,2.806,136.3962643,8.433,B,119557,1120259.71,1095020.33,1061196.47,973585.33,1082342.94,31159.46781875719,1060276.81375,56005.405099087606,27,2010
22,2010-07-16,988392.99,0,76.3,2.796,136.4179827,8.433,B,119557,1092654.26,1120259.71,1052895.25,979977.89,1090207.3875,27835.764123425397,1075160.43,44266.96157837277,28,2010
22,2010-07-23,974123.2,0,76.91,2.784,136.4366924,8.433,B,119557,988392.99,1092654.26,1095020.33,1103740.4,1074081.8225,58476.00602012539,1076212.3175,41708.11533994092,29,2010
22,2010-07-30,970773.64,0,76.35,2.792,136.4554021,8.433,B,119557,974123.2,988392.99,1120259.71,1095539.13,1043857.54,73388.47762741354,1060010.1675,53105.39852203635,30,2010
22,2010-08-06,1010326.14,0,74.37,2.792,136.4741118,8.433,B,119557,970773.64,974123.2,1092654.26,1061196.47,1006486.0225,57951.271262726186,1044414.48125,59156.36747801044,31,2010
22,2010-08-13,993097.43,0,74.75,2.81,136.4928214,8.433,B,119557,1010326.14,970773.64,988392.99,1052895.25,985903.9925,17984.72533171906,1038055.6900000001,59825.02670984582,32,2010
22,2010-08-20,1017045.44,0,73.21,2.796,136.5249182,8.433,B,119557,993097.43,1010326.14,974123.2,1095020.33,987080.1025,18351.82580703372,1030580.9625,61420.44440630502,33,2010
22,2010-08-27,1081420.96,0,68.99,2.77,136.557015,8.433,B,119557,1017045.44,993097.43,970773.64,1120259.71,997810.6625,20654.531292955762,1020834.1012500001,55649.49594074069,34,2010
22,2010-09-03,1074535.88,0,75.85,2.735,136.5891118,8.433,B,119557,1081420.96,1017045.44,1010326.14,1092654.26,1025472.4925,38638.507974007465,1015979.2575000001,46713.14361443298,35,2010
22,2010-09-10,924174.4,1,68.6,2.717,136.6212085,8.433,B,119557,1074535.88,1081420.96,993097.43,988392.99,1041524.9275,43304.67340667449,1013714.46,42734.41582763213,36,2010
22,2010-09-17,918285.97,0,62.49,2.716,136.6338071,8.433,B,119557,924174.4,1074535.88,1017045.44,974123.2,1024294.1699999999,72719.12171934068,1005687.13625,52974.86487820253,37,2010
22,2010-09-24,902779.25,0,65.14,2.718,136.6317821,8.433,B,119557,918285.97,924174.4,1081420.96,970773.64,999604.3025,90574.18348671231,998707.4824999999,60824.46808005736,38,2010
22,2010-10-01,905987.17,0,69.31,2.717,136.6297571,8.572,B,119557,902779.25,918285.97,1074535.88,1010326.14,954943.875,80237.06199356716,990208.18375,69427.59128388813,39,2010
22,2010-10-08,1015051.62,0,56.32,2.776,136.6277321,8.572,B,119557,905987.17,902779.25,924174.4,993097.43,912806.6975,10104.499755882656,977165.8125,74707.95753293142,40,2010
22,2010-10-15,954401.46,0,55.23,2.878,136.6401935,8.572,B,119557,1015051.62,905987.17,918285.97,1017045.44,935526.0025000001,53436.67587004311,979910.0862499999,75772.42440137756,41,2010
22,2010-10-22,960998.52,0,50.24,2.919,136.688871,8.572,B,119557,954401.46,1015051.62,902779.25,1081420.96,944554.875,52597.265470327446,972079.5887499999,74614.5754469322,42,2010
22,2010-10-29,1025766.27,0,57.73,2.938,136.7375484,8.572,B,119557,960998.52,954401.46,905987.17,1074535.88,959109.6925,44636.44539230384,957026.7837500001,60149.69800986859,43,2010
22,2010-11-05,1006888.16,0,44.34,2.938,136.7862258,8.572,B,119557,1025766.27,960998.52,1015051.62,924174.4,989054.4675,36567.63368439432,950930.5825,47727.38522921719,44,2010
22,2010-11-12,1043698.64,0,44.42,2.961,136.8349032,8.572,B,119557,1006888.16,1025766.27,954401.46,918285.97,987013.6025,34819.07346130646,961269.8025,50007.8344172977,45,2010
22,2010-11-19,985896.44,0,48.62,3.03,136.7715714,8.572,B,119557,1043698.64,1006888.16,960998.52,902779.25,1009337.8975,35558.63082787543,976946.3862500001,54098.25148006544,46,2010
22,2010-11-26,1564502.26,1,44.61,3.07,136.6895714,8.572,B,119557,985896.44,1043698.64,1025766.27,905987.17,1015562.3775,24840.011987480735,987336.035,45043.03758758788,47,2010
22,2010-12-03,1230514.58,0,39.42,3.065,136.6075714,8.572,B,119557,1564502.26,985896.44,1006888.16,1015051.62,1150246.375,277201.99436106504,1069650.42125,202308.13648635434,48,2010
22,2010-12-10,1367202.84,0,28.43,3.132,136.5255714,8.572,B,119557,1230514.58,1564502.26,1043698.64,954401.46,1206152.98,260711.87802418153,1096583.29125,208255.77927188604,49,2010
22,2010-12-17,1527682.99,0,30.46,3.139,136.5292811,8.572,B,119557,1367202.84,1230514.58,985896.44,960998.52,1287029.03,243100.76991202674,1148183.46375,218864.58037947895,50,2010
22,2010-12-24,1962445.04,0,29.76,3.15,136.597273,8.572,B,119557,1527682.99,1367202.84,1564502.26,1025766.27,1422475.6675,153995.97208889085,1219019.0225,240283.22811771434,51,2010
22,2010-12-31,774262.28,1,28.49,3.177,136.665265,8.572,B,119557,1962445.04,1527682.99,1230514.58,1006888.16,1521961.3625,317778.76711173204,1336103.8687500001,340129.583578857,52,2010
22,2011-01-07,873954.7,0,32.56,3.193,136.7332569,8.458,B,119557,774262.28,1962445.04,1367202.84,1043698.64,1407898.2875,491603.2224972612,1307025.63375,379912.6917246576,1,2011
22,2011-01-14,807535.52,0,24.76,3.215,136.803477,8.458,B,119557,873954.7,774262.28,1527682.99,985896.44,1284586.2525,562031.2531021907,1285807.6412499999,400881.755938468,2,2011
22,2011-01-21,855001.02,0,26.8,3.232,136.8870657,8.458,B,119557,807535.52,873954.7,1962445.04,1564502.26,1104549.385,573429.9350835141,1263512.52625,424224.366481602,3,2011
22,2011-01-28,799369.15,0,20.61,3.243,136.9706544,8.458,B,119557,855001.02,807535.52,774262.28,1230514.58,827688.38,45266.023304848284,1174824.87125,426468.39131532493,4,2011
22,2011-02-04,946060.98,0,26.39,3.24,137.0542431,8.458,B,119557,799369.15,855001.02,873954.7,1367202.84,833965.0975,36226.511902145365,1120931.6925000001,445253.8407262003,5,2011
22,2011-02-11,1009206.33,1,28.89,3.255,137.1378318,8.458,B,119557,946060.98,799369.15,807535.52,1527682.99,851991.6675,67338.86979369074,1068288.96,436793.03835516947,6,2011
22,2011-02-18,975964.86,0,35.34,3.263,137.2511849,8.458,B,119557,1009206.33,946060.98,855001.02,1962445.04,902409.37,93409.30058655409,1003479.3775,395395.41419883224,7,2011
22,2011-02-25,911245.43,0,30.23,3.281,137.3764439,8.458,B,119557,975964.86,1009206.33,799369.15,774262.28,932650.33,92521.50762703523,880169.3550000001,87718.50156189295,8,2011
22,2011-03-04,997353.15,0,33.52,3.437,137.5017028,8.458,B,119557,911245.43,975964.86,946060.98,873954.7,960619.4,41816.70087375933,897292.24875,76779.47511561665,9,2011
22,2011-03-11,944587.23,0,41.42,3.6,137.6269617,8.458,B,119557,997353.15,911245.43,1009206.33,807535.52,973442.4425,43686.796389127194,912717.055,83520.53655727961,10,2011
22,2011-03-18,926427.12,0,43.38,3.634,137.7398929,8.458,B,119557,944587.23,997353.15,975964.86,855001.02,957287.6675,37573.34673382314,929848.5187499999,72145.1082744708,11,2011
22,2011-03-25,933528.39,0,38.77,3.624,137.8478929,8.458,B,119557,926427.12,944587.23,911245.43,799369.15,944903.2325,37529.13581730506,938776.78125,65690.03345330052,12,2011
22,2011-04-01,951588.37,0,36.04,3.638,137.9558929,8.252,B,119557,933528.39,926427.12,997353.15,946060.98,950473.9725,32133.65267006719,955546.6862499999,34947.887154561635,13,2011
22,2011-04-08,969046.69,0,44.42,3.72,138.0638929,8.252,B,119557,951588.37,933528.39,944587.23,1009206.33,939032.7775000001,11220.453472134914,956237.61,34787.835220751396,14,2011
22,2011-04-15,1008557.04,0,48.88,3.823,138.1646952,8.252,B,119557,969046.69,951588.37,926427.12,975964.86,945147.6425000001,19132.105943247923,951217.655,28355.251470821433,15,2011
22,2011-04-22,1152781.9,0,47.76,3.919,138.2475036,8.252,B,119557,1008557.04,969046.69,933528.39,911245.43,965680.1225,32052.43216101418,955291.6775,34165.02314196491,16,2011
22,2011-04-29,926133.8,0,57.2,3.988,138.3303119,8.252,B,119557,1152781.9,1008557.04,951588.37,997353.15,1020493.5,91355.33381871536,985483.73625,73621.20658750339,17,2011
22,2011-05-06,1032076.06,0,53.63,4.078,138.4131202,8.252,B,119557,926133.8,1152781.9,969046.69,944587.23,1014129.8574999999,98372.15614134021,976581.3174999999,76240.29857637732,18,2011
22,2011-05-13,1001558.74,0,57.71,4.095,138.4959286,8.252,B,119557,1032076.06,926133.8,1008557.04,926427.12,1029887.2000000001,93679.67074624971,987517.42125,77263.3157986784,19,2011
22,2011-05-20,970307.83,0,58.56,4.101,138.587106,8.252,B,119557,1001558.74,1032076.06,1152781.9,933528.39,1028137.625,94274.28776890118,996908.87375,73238.23987741247,20,2011
22,2011-05-27,1021568.34,0,62.59,4.034,138.6782834,8.252,B,119557,970307.83,1001558.74,926133.8,951588.37,982519.1075,45265.208666540224,1001506.3037500001,69763.18858390687,21,2011
22,2011-06-03,1125169.92,0,70.09,3.973,138.7694608,8.252,B,119557,1021568.34,970307.83,1032076.06,969046.69,1006377.7424999999,27174.860610453474,1010253.8,66940.11506374662,22,2011
22,2011-06-10,1060868.49,0,69.53,3.924,138.8606382,8.252,B,119557,1125169.92,1021568.34,1001558.74,1008557.04,1029651.2075,67081.99054895026,1029769.20375,75429.94279114937,23,2011
22,2011-06-17,1042454.61,0,63.97,3.873,139.0028333,8.252,B,119557,1060868.49,1125169.92,970307.83,1152781.9,1044478.6449999999,65334.78081698108,1036308.135,75595.61837784133,24,2011
22,2011-06-24,1012584.2,0,68.53,3.851,139.1832917,8.252,B,119557,1042454.61,1060868.49,1021568.34,926133.8,1062515.34,44748.9225458135,1022517.22375,59705.24023699902,25,2011
22,2011-07-01,1077491.68,0,70.8,3.815,139.36375,8.023,B,119557,1012584.2,1042454.61,1125169.92,1032076.06,1060269.305,47622.40875487209,1033323.52375,46024.37492681901,26,2011
22,2011-07-08,1017050.65,0,74.22,3.784,139.5442083,8.023,B,119557,1077491.68,1012584.2,1060868.49,1001558.74,1048349.745,27808.26122897309,1039000.47625,48578.58016370395,27,2011
22,2011-07-15,961953.57,0,75.2,3.827,139.7006325,8.023,B,119557,1017050.65,1077491.68,1042454.61,970307.83,1037395.2849999999,29792.68239917354,1040936.965,47160.910727619645,28,2011
